uniprot_id,pubchem_id,interaction
SIR5,57325668,1
SIR5,57325669,1
SIR5,168292518,1
SIR5,86582177,1
SIR5,121329541,1
SIR5,168288630,1
SIR5,144755212,1
SIR5,168288201,1
SIR5,57325750,1
SIR5,121325097,1
SIR5,168295601,1
SIR5,168276794,1
SIR5,168278530,1
SIR5,168282063,1
SIR5,73309,1
SIR5,10494,1
SIR5,168290099,1
SIR5,168291742,1
SIR5,168289886,1
SIR5,168292154,1
SIR5,168287129,1
SIR5,168278432,1
SIR5,168288898,1
BECN1,166635350,1
BECN1,166626782,1
BECN1,166625768,1
BECN1,166631414,1
BECN1,166635762,1
BECN1,166627490,1
BECN1,166634653,1
BECN1,166634155,1
BECN1,166629407,1
BECN1,166635589,1
BECN1,166631841,1
BECN1,166632232,1
BECN1,166634920,1
BECN1,166632862,1
BECN1,166630306,1
BCL2,5144703,1
BCL2,5082227,1
BCL2,3684746,1
BCL2,3558480,1
BCL2,17585558,1
BCL2,156293723,1
BCL2,148341069,1
BCL2,149229879,1
BCL2,147792476,1
BCL2,156293939,1
BCL2,156293710,1
BCL2,156293648,1
BCL2,156293732,1
BCL2,156293715,1
BCL2,156293994,1
BCL2,156293681,1
BCL2,153024048,1
BCL2,153052048,1
BCL2,148727168,1
BCL2,156293727,1
BCL2,156293699,1
BCL2,156293992,1
BCL2,156293641,1
BCL2,156293647,1
BCL2,156293719,1
BCL2,156293726,1
BCL2,156293683,1
BCL2,167844959,1
BCL2,156293993,1
BCL2,156293930,1
BCL2,156293934,1
BCL2,156293943,1
BCL2,156293637,1
BCL2,156293670,1
BCL2,156293944,1
BCL2,156293682,1
BCL2,156293653,1
BCL2,156293735,1
BCL2,156293728,1
BCL2,156293948,1
BCL2,156294004,1
BCL2,156293668,1
BCL2,156293731,1
BCL2,156293724,1
BCL2,156293716,1
BCL2,156293990,1
BCL2,156293737,1
BCL2,156294005,1
BCL2,156294009,1
BCL2,156293651,1
BCL2,156294006,1
BECN1,11,0
BECN1,241,0
BECN1,247,0
BECN1,890,0
BECN1,936,0
BECN1,991,0
BECN1,1530,0
BECN1,2148,0
BECN1,2347,0
BECN1,2513,0
BECN1,2533,0
BECN1,2797,0
BECN1,2912,0
BECN1,3036,0
BECN1,3120,0
BECN1,3334,0
BECN1,3536,0
BECN1,3637,0
BECN1,3639,0
BECN1,3657,0
BECN1,3676,0
BECN1,3749,0
BECN1,3902,0
BECN1,4032,0
BECN1,4115,0
BECN1,4261,0
BECN1,4763,0
BECN1,4913,0
BECN1,5186,0
BECN1,5452,0
BECN1,5564,0
BECN1,5641,0
BECN1,5694,0
BECN1,5753,0
BECN1,5770,0
BECN1,5865,0
BECN1,5881,0
BECN1,5897,0
BECN1,5936,0
BECN1,5952,0
BECN1,5959,0
BECN1,6124,0
BECN1,6303,0
BECN1,6338,0
BECN1,6410,0
BECN1,6549,0
BECN1,6597,0
BECN1,6636,0
BECN1,6754,0
BECN1,6781,0
BECN1,6782,0
BECN1,7127,0
BECN1,7290,0
BECN1,7489,0
BECN1,7833,0
BECN1,8029,0
BECN1,8370,0
BECN1,8434,0
BECN1,8461,0
BECN1,8575,0
BECN1,9153,0
BECN1,9444,0
BECN1,10404,0
BECN1,10461,0
BECN1,11164,0
BECN1,12251,0
BECN1,14180,0
BECN1,16078,0
BECN1,18283,0
BECN1,18529,0
BECN1,23976,0
BECN1,24470,0
BECN1,24612,0
BECN1,24857,0
BECN1,25477,0
BECN1,26041,0
BECN1,26077,0
BECN1,26090,0
BECN1,28094,0
BECN1,30323,0
BECN1,31736,0
BECN1,33037,0
BECN1,33184,0
BECN1,35370,0
BECN1,36462,0
BECN1,40127,0
BECN1,47289,0
BECN1,60750,0
BECN1,60838,0
BECN1,60953,0
BECN1,67499,0
BECN1,71398,0
BECN1,75318,0
BECN1,82148,0
BECN1,91144,0
BECN1,92272,0
BECN1,92729,0
BECN1,105034,0
BECN1,107876,0
BECN1,110394,0
BECN1,119245,0
BECN1,123591,0
BECN1,148124,0
BECN1,161597,0
BECN1,163263,0
BECN1,163659,0
BECN1,171249,0
BECN1,261000,0
BECN1,409301,0
BECN1,433294,0
BECN1,439246,0
BECN1,443119,0
BECN1,444732,0
BECN1,446738,0
BECN1,447905,0
BECN1,456214,0
BECN1,459617,0
BECN1,462382,0
BECN1,517277,0
BECN1,627458,0
BECN1,642376,0
BECN1,657298,0
BECN1,1349907,0
BECN1,1548887,0
BECN1,2723949,0
BECN1,2733487,0
BECN1,3032552,0
BECN1,3082143,0
BECN1,4521392,0
BECN1,5113032,0
BECN1,5280953,0
BECN1,5281703,0
BECN1,5281787,0
BECN1,5284359,0
BECN1,5284616,0
BECN1,5287969,0
BECN1,5288209,0
BECN1,5311497,0
BECN1,5315263,0
BECN1,5330286,0
BECN1,5388993,0
BECN1,5460467,0
BECN1,6433207,0
BECN1,6438357,0
BECN1,6442177,0
BECN1,6452300,0
BECN1,6917864,0
BECN1,6918638,0
BECN1,9855813,0
BECN1,9887054,0
BECN1,9988135,0
BECN1,10017512,0
BECN1,10214423,0
BECN1,11719003,0
BECN1,11751549,0
BECN1,15571694,0
BECN1,15983966,0
BECN1,16222096,0
BECN1,16654980,0
BECN1,16682730,0
BECN1,16718576,0
BECN1,21679027,0
BECN1,23672308,0
BECN1,24785538,0
BECN1,24857286,0
BECN1,25033539,0
BECN1,42611257,0
BECN1,44462760,0
BECN1,44631903,0
BECN1,44631912,0
BECN1,45375953,0
BECN1,46207586,0
BECN1,46220502,0
BECN1,46854655,0
BECN1,50992434,0
BECN1,54215251,0
BECN1,54670067,0
BECN1,54676038,0
BECN1,54676228,0
BECN1,56649281,0
BECN1,71494949,0
BECN1,71600087,0
BECN1,86278622,0
BECN1,86287518,0
BECN1,121492971,0
BECN1,131633415,0
BECN1,135984730,0
BECN1,168010173,0
BECN1,178,0
BECN1,206,0
BECN1,222,0
BECN1,300,0
BECN1,312,0
BECN1,460,0
BECN1,931,0
BECN1,980,0
BECN1,1018,0
BECN1,1775,0
BECN1,2083,0
BECN1,2162,0
BECN1,2247,0
BECN1,2265,0
BECN1,2286,0
BECN1,2333,0
BECN1,2361,0
BECN1,2375,0
BECN1,2477,0
BECN1,2540,0
BECN1,2703,0
BECN1,2796,0
BECN1,2998,0
BECN1,3017,0
BECN1,3053,0
BECN1,3101,0
BECN1,3331,0
BECN1,3347,0
BECN1,3440,0
BECN1,3446,0
BECN1,3488,0
BECN1,3589,0
BECN1,3672,0
BECN1,3758,0
BECN1,3763,0
BECN1,3779,0
BECN1,3899,0
BECN1,4156,0
BECN1,4247,0
BECN1,4284,0
BECN1,4449,0
BECN1,4485,0
BECN1,4495,0
BECN1,4594,0
BECN1,4754,0
BECN1,4778,0
BECN1,4788,0
BECN1,4829,0
BECN1,4871,0
BECN1,4873,0
BECN1,4943,0
BECN1,5042,0
BECN1,5206,0
BECN1,5213,0
BECN1,5234,0
BECN1,5382,0
BECN1,5519,0
BECN1,5591,0
BECN1,5754,0
BECN1,5755,0
BECN1,5756,0
BECN1,5789,0
BECN1,5819,0
BECN1,5852,0
BECN1,5889,0
BECN1,5917,0
BECN1,5920,0
BECN1,5988,0
BECN1,5994,0
BECN1,5997,0
BECN1,6013,0
BECN1,6041,0
BECN1,6128,0
BECN1,6228,0
BECN1,6251,0
BECN1,6366,0
BECN1,6529,0
BECN1,6540,0
BECN1,6618,0
BECN1,6625,0
BECN1,6944,0
BECN1,6950,0
BECN1,7187,0
BECN1,7961,0
BECN1,8445,0
BECN1,8561,0
BECN1,8742,0
BECN1,8814,0
BECN1,8955,0
BECN1,9119,0
BECN1,9154,0
BECN1,9416,0
BECN1,9687,0
BECN1,9723,0
BECN1,9880,0
BECN1,10288,0
BECN1,10635,0
BECN1,11349,0
BECN1,11742,0
BECN1,11747,0
BECN1,12389,0
BECN1,12699,0
BECN1,13089,0
BECN1,13109,0
BECN1,13257,0
BECN1,13591,0
BECN1,13836,0
BECN1,14257,0
BECN1,14410,0
BECN1,15032,0
BECN1,15787,0
BECN1,16322,0
BECN1,17570,0
BECN1,18728,0
BECN1,22932,0
BECN1,23931,0
BECN1,23954,0
BECN1,23985,0
BECN1,24012,0
BECN1,24014,0
BECN1,24085,0
BECN1,24197,0
BECN1,24408,0
BECN1,24808,0
BECN1,24965,0
BECN1,25674,0
BECN1,26176,0
BECN1,31369,0
BECN1,32014,0
BECN1,36159,0
BECN1,36811,0
BECN1,37034,0
BECN1,37035,0
BECN1,37036,0
BECN1,37182,0
BECN1,38018,0
BECN1,38251,0
BECN1,38479,0
BECN1,39042,0
BECN1,39385,0
BECN1,43226,0
BECN1,43234,0
BECN1,47462,0
BECN1,47936,0
BECN1,53232,0
BECN1,55245,0
BECN1,60700,0
BECN1,60961,0
BECN1,61486,0
BECN1,62531,0
BECN1,62959,0
BECN1,63090,0
BECN1,66021,0
BECN1,66420,0
BECN1,67296,0
BECN1,67545,0
BECN1,67821,0
BECN1,68546,0
BECN1,68861,0
BECN1,72304,0
BECN1,72435,0
BECN1,73665,0
BECN1,73864,0
BECN1,75576,0
BECN1,75725,0
BECN1,76302,0
BECN1,82146,0
BECN1,83975,0
BECN1,84704,0
BECN1,86132,0
BECN1,91511,0
BECN1,91820,0
BECN1,95168,0
BECN1,95170,0
BECN1,100332,0
BECN1,100907,0
BECN1,103634,0
BECN1,104730,0
BECN1,104741,0
BECN1,104850,0
BECN1,104865,0
BECN1,107935,0
BECN1,107982,0
BECN1,108007,0
BECN1,123976,0
BECN1,124886,0
BECN1,129228,0
BECN1,136917,0
BECN1,158103,0
BECN1,158333,0
BECN1,160570,0
BECN1,168836,0
BECN1,170209,0
BECN1,171092,0
BECN1,179337,0
BECN1,216239,0
BECN1,232446,0
BECN1,439260,0
BECN1,441074,0
BECN1,441140,0
BECN1,441325,0
BECN1,442428,0
BECN1,444266,0
BECN1,445643,0
BECN1,446320,0
BECN1,446512,0
BECN1,449171,0
BECN1,449459,0
BECN1,480764,0
BECN1,480774,0
BECN1,493570,0
BECN1,542762,0
BECN1,608116,0
BECN1,637568,0
BECN1,656583,0
BECN1,657180,0
BECN1,688802,0
BECN1,969491,0
BECN1,1117196,0
BECN1,2724354,0
BECN1,2733404,0
BECN1,2733484,0
BECN1,2999413,0
BECN1,3083544,0
BECN1,4668801,0
BECN1,5245480,0
BECN1,5278396,0
BECN1,5280373,0
BECN1,5280805,0
BECN1,5280961,0
BECN1,5281607,0
BECN1,5281707,0
BECN1,5281807,0
BECN1,5281969,0
BECN1,5282379,0
BECN1,5283344,0
BECN1,5283731,0
BECN1,5284627,0
BECN1,5311333,0
BECN1,5318997,0
BECN1,5323714,0
BECN1,5328779,0
BECN1,5355130,0
BECN1,5357402,0
BECN1,5358116,0
BECN1,5359268,0
BECN1,5359597,0
BECN1,5360373,0
BECN1,5360545,0
BECN1,5460341,0
BECN1,5462222,0
BECN1,5470187,0
BECN1,5491959,0
BECN1,5748352,0
BECN1,6437063,0
BECN1,6437371,0
BECN1,6451150,0
BECN1,6509863,0
BECN1,6912226,0
BECN1,6914273,0
BECN1,6918055,0
BECN1,6918386,0
BECN1,7433743,0
BECN1,9823887,0
BECN1,9825149,0
BECN1,9848818,0
BECN1,9898279,0
BECN1,9904141,0
BECN1,9937619,0
BECN1,9989226,0
BECN1,11318905,0
BECN1,11476171,0
BECN1,13962857,0
BECN1,14771682,0
BECN1,15951529,0
BECN1,16218924,0
BECN1,16684434,0
BECN1,16760658,0
BECN1,17755052,0
BECN1,20057167,0
BECN1,21599928,0
BECN1,22788210,0
BECN1,22882070,0
BECN1,23676225,0
BECN1,24778708,0
BECN1,24964624,0
BECN1,25074887,0
BECN1,54690031,0
BECN1,56842239,0
BECN1,56973721,0
BECN1,86278274,0
BECN1,90488743,0
BECN1,129010138,0
BECN1,131634194,0
BECN1,135398511,0
BECN1,135398737,0
BECN1,135423792,0
BECN1,135484659,0
BECN1,137229713,0
BECN1,149435321,0
BECN1,168010143,0
BECN1,227,0
BECN1,464,0
BECN1,527,0
BECN1,558,0
BECN1,674,0
BECN1,763,0
BECN1,778,0
BECN1,790,0
BECN1,802,0
BECN1,807,0
BECN1,943,0
BECN1,999,0
BECN1,1045,0
BECN1,1061,0
BECN1,1102,0
BECN1,1103,0
BECN1,1145,0
BECN1,1146,0
BECN1,3520,0
BECN1,3845,0
BECN1,4455,0
BECN1,5862,0
BECN1,6184,0
BECN1,6329,0
BECN1,6341,0
BECN1,6675,0
BECN1,8130,0
BECN1,8175,0
BECN1,10111,0
BECN1,10258,0
BECN1,10964,0
BECN1,14969,0
BECN1,21109,0
BECN1,31289,0
BECN1,38078,0
BECN1,38347,0
BECN1,55891,0
BECN1,60846,0
BECN1,65351,0
BECN1,69698,0
BECN1,73318,0
BECN1,76716,0
BECN1,108192,0
BECN1,114833,0
BECN1,115255,0
BECN1,119593,0
BECN1,123796,0
BECN1,123798,0
BECN1,123831,0
BECN1,123979,0
BECN1,145068,0
BECN1,160437,0
BECN1,169148,0
BECN1,439918,0
BECN1,440713,0
BECN1,440810,0
BECN1,441564,0
BECN1,443103,0
BECN1,446220,0
BECN1,516902,0
BECN1,605266,0
BECN1,638034,0
BECN1,2733785,0
BECN1,3976006,0
BECN1,4615423,0
BECN1,5280352,0
BECN1,5281168,0
BECN1,5281877,0
BECN1,5283314,0
BECN1,5283316,0
BECN1,5283334,0
BECN1,5319022,0
BECN1,5354833,0
BECN1,5362620,0
BECN1,5388781,0
BECN1,5462309,0
BECN1,6427080,0
BECN1,6439929,0
BECN1,6439956,0
BECN1,9549284,0
BECN1,162506461,0
BECN1,176,0
BECN1,187,0
BECN1,338,0
BECN1,370,0
BECN1,673,0
BECN1,712,0
BECN1,760,0
BECN1,783,0
BECN1,864,0
BECN1,880,0
BECN1,946,0
BECN1,970,0
BECN1,971,0
BECN1,996,0
BECN1,1032,0
BECN1,1123,0
BECN1,1340,0
BECN1,1615,0
BECN1,1678,0
BECN1,1917,0
BECN1,2072,0
BECN1,2146,0
BECN1,2244,0
BECN1,2331,0
BECN1,2399,0
BECN1,2754,0
BECN1,2765,0
BECN1,2913,0
BECN1,3501,0
BECN1,3767,0
BECN1,4075,0
BECN1,4624,0
BECN1,4858,0
BECN1,4946,0
BECN1,5083,0
BECN1,5169,0
BECN1,5269,0
BECN1,5361,0
BECN1,5793,0
BECN1,5892,0
BECN1,5957,0
BECN1,6279,0
BECN1,6386,0
BECN1,6468,0
BECN1,6741,0
BECN1,6786,0
BECN1,7237,0
BECN1,7845,0
BECN1,8028,0
BECN1,8133,0
BECN1,8249,0
BECN1,8295,0
BECN1,8344,0
BECN1,8346,0
BECN1,8722,0
BECN1,9903,0
BECN1,10281,0
BECN1,10783,0
BECN1,10917,0
BECN1,11080,0
BECN1,11442,0
BECN1,12284,0
BECN1,12594,0
BECN1,12733,0
BECN1,13101,0
BECN1,13700,0
BECN1,13804,0
BECN1,14982,0
BECN1,15074,0
BECN1,16315,0
BECN1,16942,0
BECN1,19910,0
BECN1,22880,0
BECN1,23930,0
BECN1,24814,0
BECN1,27287,0
BECN1,30692,0
BECN1,31200,0
BECN1,31254,0
BECN1,31553,0
BECN1,37517,0
BECN1,38012,0
BECN1,41322,0
BECN1,65126,0
BECN1,66065,0
BECN1,69785,0
BECN1,72277,0
BECN1,72300,0
BECN1,73548,0
BECN1,91520,0
BECN1,105075,0
BECN1,107807,0
BECN1,107905,0
BECN1,122162,0
BECN1,126402,0
BECN1,134601,0
BECN1,159278,0
BECN1,159832,0
BECN1,160511,0
BECN1,177014,0
BECN1,180081,0
BECN1,198016,0
BECN1,199402,0
BECN1,399457,0
BECN1,439924,0
BECN1,441923,0
BECN1,442089,0
BECN1,442424,0
BECN1,443955,0
BECN1,444679,0
BECN1,445639,0
BECN1,446378,0
BECN1,449241,0
BECN1,452967,0
BECN1,454202,0
BECN1,503737,0
BECN1,637566,0
BECN1,638278,0
BECN1,638877,0
BECN1,667639,0
BECN1,717531,0
BECN1,1013376,0
BECN1,1376645,0
BECN1,1376646,0
BECN1,1403654,0
BECN1,1882365,0
BECN1,2723872,0
BECN1,2827646,0
BECN1,3034368,0
BECN1,3034747,0
BECN1,3086007,0
BECN1,3153421,0
BECN1,3154530,0
BECN1,3246390,0
BECN1,4262314,0
BECN1,5273284,0
BECN1,5280360,0
BECN1,5280363,0
BECN1,5280378,0
BECN1,5280448,0
BECN1,5281222,0
BECN1,5281232,0
BECN1,5281426,0
BECN1,5281643,0
BECN1,5281672,0
BECN1,5281717,0
BECN1,5281718,0
BECN1,5281793,0
BECN1,5281873,0
BECN1,5284484,0
BECN1,5311035,0
BECN1,5319925,0
BECN1,5362129,0
BECN1,5460048,0
BECN1,5490884,0
BECN1,5494506,0
BECN1,6400741,0
BECN1,6436393,0
BECN1,6438135,0
BECN1,6443207,0
BECN1,6451084,0
BECN1,6914657,0
BECN1,6918456,0
BECN1,6918840,0
BECN1,9793848,0
BECN1,9803963,0
BECN1,9861219,0
BECN1,9893571,0
BECN1,10070746,0
BECN1,10096344,0
BECN1,10111831,0
BECN1,10331844,0
BECN1,11213350,0
BECN1,11468733,0
BECN1,11499198,0
BECN1,11815492,0
BECN1,11957499,0
BECN1,12855920,0
BECN1,13753772,0
BECN1,15241817,0
BECN1,15558498,0
BECN1,16759173,0
BECN1,16760346,0
BECN1,18477728,0
BECN1,23725625,0
BECN1,23928102,0
BECN1,24180124,0
BECN1,24180125,0
BECN1,24180126,0
BECN1,24978544,0
BECN1,25104564,0
BECN1,25108829,0
BECN1,25114442,0
BECN1,25195294,0
BECN1,25232708,0
BECN1,42617955,0
BECN1,42617956,0
BECN1,42617957,0
BECN1,42617958,0
BECN1,42617959,0
BECN1,42617960,0
BECN1,42617961,0
BECN1,42617962,0
BECN1,42617963,0
BECN1,42617964,0
BECN1,42617965,0
BECN1,42617966,0
BECN1,42617967,0
BECN1,42617968,0
BECN1,42617969,0
BECN1,42617970,0
BECN1,42617971,0
BECN1,42617972,0
BECN1,42617973,0
BECN1,42617974,0
BECN1,44144477,0
BECN1,44405122,0
BECN1,46209133,0
BECN1,46245047,0
BECN1,49871498,0
BECN1,60201873,0
BECN1,60201874,0
BECN1,60201875,0
BECN1,60201876,0
BECN1,71654771,0
BECN1,71662960,0
BECN1,76957227,0
BECN1,126720627,0
BECN1,133082063,0
BECN1,135461039,0
BECN1,135491748,0
BECN1,135503520,0
BECN1,135659046,0
BECN1,323,0
BECN1,700,0
BECN1,938,0
BECN1,1242,0
BECN1,1483,0
BECN1,1639,0
BECN1,1674,0
BECN1,2153,0
BECN1,3346,0
BECN1,3467,0
BECN1,3823,0
BECN1,5323,0
BECN1,5826,0
BECN1,6113,0
BECN1,8425,0
BECN1,93004,0
BECN1,133538,0
BECN1,154083,0
BECN1,155166,0
BECN1,161282,0
BECN1,245005,0
BECN1,369401,0
BECN1,802800,0
BECN1,1162727,0
BECN1,1264500,0
BECN1,1328033,0
BECN1,2130404,0
BECN1,3153427,0
BECN1,9952884,0
BECN1,10404587,0
BECN1,12788231,0
BECN1,16739648,0
BECN1,16755649,0
BECN1,21924997,0
BECN1,44559101,0
BECN1,49847118,0
BECN1,49847188,0
BECN1,49847196,0
BECN1,71533676,0
BECN1,121231415,0
BECN1,122580127,0
BECN1,122580129,0
BECN1,402,0
BECN1,6022,0
BECN1,7305,0
BECN1,9415,0
BECN1,12446,0
BECN1,12550,0
BECN1,28015,0
BECN1,64987,0
BECN1,72303,0
BECN1,75324,0
BECN1,95692,0
BECN1,119607,0
BECN1,150459,0
BECN1,208902,0
BECN1,447048,0
BECN1,5040063,0
BECN1,5281650,0
BECN1,6451798,0
BECN1,9888075,0
BECN1,9976842,0
BECN1,10460379,0
BECN1,11650986,0
BECN1,24866733,0
BECN1,46937261,0
BECN1,57339251,0
BECN1,71729975,0
BECN1,261,0
BECN1,854,0
BECN1,5954,0
BECN1,9864378,0
BECN1,11388558,0
BECN1,8063,0
BECN1,14290,0
BECN1,146294,0
BECN1,252682,0
BECN1,447049,0
BECN1,2248572,0
BECN1,3136118,0
BECN1,5311108,0
BECN1,5362065,0
BECN1,24771824,0
BECN1,73292338,0
BECN1,73292335,0
BECN1,73291970,0
BECN1,91663534,0
BECN1,24772043,0
BECN1,57395073,0
BECN1,57398602,0
BECN1,57395075,0
BECN1,57345650,0
BECN1,86762743,0
BECN1,54590961,0
BECN1,54590963,0
BECN1,54591044,0
BECN1,54591047,0
BECN1,54591048,0
BECN1,122580128,0
BECN1,49847039,0
BECN1,49847264,0
BECN1,90936478,0
BECN1,57398538,0
BECN1,54757991,0
BECN1,54669816,0
BECN1,57391608,0
BECN1,57400270,0
BECN1,49847120,0
BECN1,49847270,0
BECN1,49847186,0
BECN1,49847190,0
BECN1,49847192,0
BECN1,49847124,0
BECN1,49847272,0
BECN1,49806788,0
BECN1,57392691,0
BECN1,57403131,0
BECN1,44138107,0
BECN1,44591533,0
BECN1,44591510,0
BECN1,70676626,0
BECN1,70676625,0
BECN1,70676624,0
BECN1,70676623,0
BECN1,70676622,0
BECN1,70676484,0
BECN1,70676483,0
BECN1,46231289,0
BECN1,44591509,0
BECN1,44591883,0
BECN1,1114244,0
BECN1,71458835,0
BECN1,45486324,0
BECN1,5511942,0
BECN1,694858,0
BECN1,5397113,0
BECN1,42626405,0
BECN1,5717148,0
BECN1,96455,0
BECN1,44138532,0
BECN1,45483031,0
BECN1,3943541,0
BECN1,70676792,0
BECN1,70676628,0
BECN1,70676627,0
BECN1,12761967,0
BECN1,134139976,0
BECN1,3205822,0
BECN1,16073643,0
BECN1,11694306,0
BECN1,4238838,0
BECN1,68509298,0
BECN1,3274235,0
BECN1,3290567,0
BECN1,5346620,0
BECN1,4386,0
BECN1,67523832,0
BECN1,73355035,0
BECN1,3459836,0
BECN1,2834642,0
BECN1,66541,0
BECN1,134133370,0
BECN1,1915791,0
BECN1,98185391,0
BECN1,6459022,0
BECN1,441298,0
BECN1,134144404,0
BECN1,10428959,0
BECN1,3610426,0
BECN1,21399939,0
BECN1,6918866,0
BECN1,134137237,0
BECN1,16073617,0
BECN1,44427280,0
BECN1,5811220,0
BECN1,73333924,0
BECN1,73333808,0
BECN1,73333807,0
BECN1,7403,0
BECN1,134132512,0
BECN1,134141382,0
BECN1,134153152,0
BECN1,134132760,0
BECN1,134150759,0
BECN1,134155806,0
BECN1,134148556,0
BECN1,134148882,0
BECN1,134148970,0
BECN1,134143263,0
BECN1,134130814,0
BECN1,134145576,0
BECN1,134142322,0
BECN1,134141051,0
BECN1,707032,0
BECN1,71654914,0
BECN1,71654913,0
BECN1,71654912,0
BECN1,71654911,0
BECN1,71304815,0
BECN1,71654910,0
BECN1,71654909,0
BECN1,71654993,0
BECN1,71654992,0
BECN1,71654991,0
BECN1,71654990,0
BECN1,71654989,0
BECN1,71654988,0
BECN1,71654987,0
BECN1,71304814,0
BECN1,71654843,0
BECN1,71654842,0
BECN1,71654841,0
BECN1,71654840,0
BECN1,71654839,0
BECN1,71654770,0
BECN1,71654838,0
BECN1,71654775,0
BECN1,71655141,0
BECN1,71654774,0
BECN1,71655063,0
BECN1,71654773,0
BECN1,71654772,0
BECN1,71655062,0
BECN1,71304813,0
BECN1,71655061,0
BECN1,71655060,0
BECN1,66560391,0
BECN1,687118,0
BECN1,71717955,0
BECN1,71719783,0
BECN1,626866,0
BECN1,71717360,0
BECN1,71718571,0
BECN1,1068167,0
BECN1,746633,0
BECN1,1211361,0
BECN1,787462,0
BECN1,71717361,0
BECN1,787460,0
BECN1,1208250,0
BECN1,1736412,0
BECN1,1207797,0
BECN1,878744,0
BECN1,867287,0
BECN1,645092,0
BECN1,658354,0
BECN1,877268,0
BECN1,900927,0
BECN1,25233240,0
BECN1,25232347,0
BECN1,25232346,0
BECN1,25233239,0
BECN1,25232345,0
BECN1,71718835,0
BECN1,25232162,0
BECN1,25232163,0
BECN1,25233064,0
BECN1,25233062,0
BECN1,25232161,0
BECN1,71562067,0
BECN1,71562066,0
BECN1,71562065,0
BECN1,71561943,0
BECN1,71561942,0
BECN1,71561941,0
BECN1,42626300,0
BECN1,71561939,0
BECN1,71561814,0
BECN1,71561813,0
BECN1,71561812,0
BECN1,71561811,0
BECN1,71561810,0
BECN1,71561809,0
BECN1,71561808,0
BECN1,71561683,0
BECN1,5409622,0
BECN1,71561682,0
BECN1,71561681,0
BECN1,71561680,0
BECN1,71561679,0
BECN1,42626370,0
BECN1,42626299,0
BECN1,16473683,0
BECN1,42626230,0
BECN1,42626298,0
BECN1,24168039,0
BECN1,648461,0
BECN1,46226675,0
BECN1,46226669,0
BECN1,46226668,0
BECN1,3612016,0
BECN1,443592,0
BECN1,56674921,0
BECN1,694859,0
BECN1,698853,0
BECN1,1372991,0
BECN1,1103548,0
BECN1,71459392,0
BECN1,5380241,0
BECN1,1095092,0
BECN1,7783998,0
BECN1,7333748,0
BECN1,71453621,0
BECN1,1142691,0
BECN1,5566747,0
BECN1,71452171,0
BECN1,71453984,0
BECN1,91928439,0
BECN1,71457445,0
BECN1,71462817,0
BECN1,46179785,0
BECN1,24742900,0
BECN1,46179786,0
BECN1,71459304,0
BECN1,71450273,0
BECN1,71457444,0
BECN1,71450274,0
BECN1,71461084,0
BECN1,71455664,0
BECN1,24742983,0
BECN1,60165645,0
BECN1,60165646,0
BECN1,60165647,0
BECN1,60148504,0
BECN1,60165648,0
BECN1,60165794,0
BECN1,60165795,0
BECN1,60165796,0
BECN1,60165797,0
BECN1,60165798,0
BECN1,60165799,0
BECN1,44596232,0
BECN1,45268494,0
BECN1,44596233,0
BECN1,71451254,0
BECN1,43358927,0
BECN1,45272735,0
BECN1,45270178,0
BECN1,71451255,0
BECN1,45269359,0
BECN1,45270186,0
BECN1,901929,0
BECN1,71451256,0
BECN1,45267626,0
BECN1,13505632,0
BECN1,71458450,0
BECN1,71451257,0
BECN1,45267627,0
BECN1,70089831,0
BECN1,12476632,0
BECN1,15701548,0
BECN1,2728632,0
BECN1,60167125,0
BECN1,60167126,0
BECN1,60167127,0
BECN1,60167128,0
BECN1,60167129,0
BECN1,60167270,0
BECN1,60167271,0
BECN1,60167272,0
BECN1,60167273,0
BECN1,60167274,0
BECN1,60167276,0
BECN1,60167277,0
BECN1,60167418,0
BECN1,60167419,0
BECN1,60167420,0
BECN1,60167421,0
BECN1,60167422,0
BECN1,60167423,0
BECN1,60167424,0
BECN1,60165377,0
BECN1,60165378,0
BECN1,60165379,0
BECN1,60165380,0
BECN1,60165381,0
BECN1,60165382,0
BECN1,56935695,0
BECN1,60165383,0
BECN1,60165506,0
BECN1,60165642,0
BECN1,60165643,0
BECN1,60165644,0
BECN1,60150563,0
BECN1,70685393,0
BECN1,60150564,0
BECN1,60150584,0
BECN1,60150585,0
BECN1,70691733,0
BECN1,70685403,0
BECN1,134130170,0
BECN1,134130403,0
BECN1,134130024,0
BECN1,134131282,0
BECN1,134131255,0
BECN1,134130313,0
BECN1,134130705,0
BECN1,134131007,0
BECN1,134130733,0
BECN1,134130229,0
BECN1,134130756,0
BECN1,134130906,0
BECN1,134130520,0
BECN1,134131074,0
BECN1,134130793,0
BECN1,134130262,0
BECN1,134131317,0
BECN1,134130016,0
BECN1,134130198,0
BECN1,134433618,0
BECN1,137644691,0
BECN1,72664791,0
BECN1,60141294,0
BECN1,72664892,0
BECN1,72664790,0
BECN1,137658301,0
BECN1,73355036,0
BECN1,11639738,0
BECN1,137634939,0
BECN1,126843233,0
BECN1,145963700,0
BECN1,145960911,0
BECN1,145962411,0
BECN1,145963449,0
BECN1,132157820,0
BECN1,132145728,0
BECN1,53340666,0
BECN1,134820907,0
BECN1,6496840,0
BECN1,9324490,0
BECN1,6496838,0
BECN1,1230959,0
BECN1,135397670,0
BECN1,138319670,0
BECN1,11369948,0
BECN1,11202854,0
BECN1,112499922,0
